tool,benchmark,class,run,preparationTime,generationTime,executionTime,testcaseNumber,uncompilableNumber,brokenTests,failTests,linesTotal,linesCovered,linesCoverageRatio,conditionsTotal,conditionsCovered,conditionsCoverageRatio,mutantsTotal,mutantsCovered,mutantsCoverageRatio,mutantsKilled,mutantsKillRatio,mutantsAlive,timeBudget,totalTestClasses
evosuite,LA4J-6,org.la4j.linear.ForwardBackSubstitutionSolver,1,360,71347,7,0,0,0,0,26,0,0.0,20,0,0.0,0,0,0.0,0,0.0,0,120,0
evosuite,OKHTTP-5,okhttp3.internal.tls.DistinguishedNameParser,1,382,79204,3466,6,0,0,0,156,22,14.102565,168,5,2.9761906,200,15,7.5000005,8,4.0,192,120,2
evosuite,OKHTTP-5,okhttp3.internal.tls.DistinguishedNameParser,1,382,79204,3466,6,0,0,0,156,22,14.102565,168,5,2.9761906,200,15,7.5000005,8,4.0,192,120,2
evosuite,BCEL-5,org.apache.bcel.verifier.statics.Pass3aVerifier,1,358,110616,5873,13,0,1,0,120,66,55.0,72,27,37.5,69,44,63.76812,44,63.76812,25,120,2
evosuite,BCEL-5,org.apache.bcel.verifier.statics.Pass3aVerifier,1,358,110616,5873,13,0,1,0,120,66,55.0,72,27,37.5,69,44,63.76812,44,63.76812,25,120,2
evosuite,RE2J-6,com.google.re2j.Machine,1,361,108023,2395,23,0,0,0,159,140,88.05031,121,101,83.47107,104,100,96.15385,74,71.15385,30,120,2
evosuite,RE2J-6,com.google.re2j.Machine,1,361,108023,2395,23,0,0,0,159,140,88.05031,121,101,83.47107,104,100,96.15385,74,71.15385,30,120,2
evosuite,JXPATH-6,org.apache.commons.jxpath.JXPathContext,1,361,103271,6219,84,0,0,0,96,83,86.45833,46,43,93.478264,50,50,100.0,48,96.0,2,120,2
evosuite,JXPATH-6,org.apache.commons.jxpath.JXPathContext,1,361,103271,6219,84,0,0,0,96,83,86.45833,46,43,93.478264,50,50,100.0,48,96.0,2,120,2
evosuite,GSON-1,com.google.gson.internal.bind.ReflectiveTypeAdapterFactory,1,360,83172,5722,11,0,0,0,63,51,80.952385,36,23,63.88889,36,28,77.77778,15,41.666664,21,120,2
evosuite,GSON-1,com.google.gson.internal.bind.ReflectiveTypeAdapterFactory,1,360,83172,5722,11,0,0,0,63,51,80.952385,36,23,63.88889,36,28,77.77778,15,41.666664,21,120,2
evosuite,IMAGE-2,org.apache.commons.imaging.common.RationalNumber,1,357,113116,1605,18,0,1,0,76,72,94.73685,60,53,88.333336,96,95,98.95833,95,98.95833,1,120,2
evosuite,IMAGE-2,org.apache.commons.imaging.common.RationalNumber,1,357,113116,1605,18,0,1,0,76,72,94.73685,60,53,88.333336,96,95,98.95833,95,98.95833,1,120,2
evosuite,FREEHEP-4,org.freehep.math.minuit.MnAlgebraicSymMatrix,1,359,120149,1703,23,0,0,0,237,115,48.523205,126,59,46.825397,189,80,42.32804,42,22.222223,147,120,2
evosuite,FREEHEP-4,org.freehep.math.minuit.MnAlgebraicSymMatrix,1,359,120149,1703,23,0,0,0,237,115,48.523205,126,59,46.825397,189,80,42.32804,42,22.222223,147,120,2
evosuite,RE2J-2,com.google.re2j.CharClass,1,361,113618,2084,36,0,0,0,176,167,94.88636,112,105,93.75,102,101,99.01961,73,71.56863,29,120,2
evosuite,RE2J-2,com.google.re2j.CharClass,1,361,113618,2084,36,0,0,0,176,167,94.88636,112,105,93.75,102,101,99.01961,73,71.56863,29,120,2
evosuite,JXPATH-2,org.apache.commons.jxpath.ri.compiler.Path,1,359,100897,6690,44,0,0,0,111,93,83.78378,86,71,82.558136,88,77,87.5,64,72.72727,24,120,2
evosuite,JXPATH-2,org.apache.commons.jxpath.ri.compiler.Path,1,359,100897,6690,44,0,0,0,111,93,83.78378,86,71,82.558136,88,77,87.5,64,72.72727,24,120,2
evosuite,GSON-5,com.google.gson.internal.LinkedTreeMap,1,367,89946,3671,41,0,0,0,190,87,45.789474,150,44,29.333332,115,49,42.608696,40,34.782608,75,120,2
evosuite,GSON-5,com.google.gson.internal.LinkedTreeMap,1,367,89946,3671,41,0,0,0,190,87,45.789474,150,44,29.333332,115,49,42.608696,40,34.782608,75,120,2
evosuite,JXPATH-8,org.apache.commons.jxpath.util.ValueUtils,1,361,88258,3972,50,0,0,0,246,124,50.4065,150,79,52.666664,152,81,53.289474,65,42.763157,87,120,2
evosuite,JXPATH-8,org.apache.commons.jxpath.util.ValueUtils,1,361,88258,3972,50,0,0,0,246,124,50.4065,150,79,52.666664,152,81,53.289474,65,42.763157,87,120,2
evosuite,RE2J-8,com.google.re2j.RE2,1,359,102069,3222,88,0,0,0,204,199,97.54902,98,90,91.83673,167,166,99.4012,132,79.041916,35,120,2
evosuite,RE2J-8,com.google.re2j.RE2,1,359,102069,3222,88,0,0,0,204,199,97.54902,98,90,91.83673,167,166,99.4012,132,79.041916,35,120,2
evosuite,BCEL-2,org.apache.bcel.verifier.structurals.InstConstraintVisitor,1,360,113344,11294,206,0,0,0,1076,59,5.4832716,776,9,1.1597937,243,8,3.292181,2,0.82304525,241,120,2
evosuite,BCEL-2,org.apache.bcel.verifier.structurals.InstConstraintVisitor,1,360,113344,11294,206,0,0,0,1076,59,5.4832716,776,9,1.1597937,243,8,3.292181,2,0.82304525,241,120,2
evosuite,OKHTTP-8,okhttp3.HttpUrl,1,357,5057,7,0,0,0,0,221,0,0.0,183,0,0.0,0,0,0.0,0,0.0,0,120,0
evosuite,OKHTTP-8,okhttp3.HttpUrl,1,357,5057,7,0,0,0,0,221,0,0.0,183,0,0.0,0,0,0.0,0,0.0,0,120,0
evosuite,LA4J-1,org.la4j.vector.sparse.CompressedVector,1,361,117104,5957,73,0,3,0,198,174,87.878784,126,95,75.39682,102,83,81.37254,83,81.37254,19,120,2
evosuite,LA4J-1,org.la4j.vector.sparse.CompressedVector,1,361,117104,5957,73,0,3,0,198,174,87.878784,126,95,75.39682,102,83,81.37254,83,81.37254,19,120,2
evosuite,BCEL-8,org.apache.bcel.generic.BranchInstruction,1,358,100775,6409,46,0,0,0,61,60,98.36066,24,23,95.83333,32,32,100.0,29,90.625,3,120,2
evosuite,BCEL-8,org.apache.bcel.generic.BranchInstruction,1,358,100775,6409,46,0,0,0,61,60,98.36066,24,23,95.83333,32,32,100.0,29,90.625,3,120,2
evosuite,OKHTTP-2,okhttp3.internal.platform.AndroidPlatform,1,357,83346,4652,27,0,0,0,88,33,37.5,30,15,50.0,34,19,55.88235,15,44.11765,19,120,2
evosuite,OKHTTP-2,okhttp3.internal.platform.AndroidPlatform,1,357,83346,4652,27,0,0,0,88,33,37.5,30,15,50.0,34,19,55.88235,15,44.11765,19,120,2
evosuite,LA4J-5,org.la4j.Matrix,1,365,132933,8674,147,0,0,0,520,317,60.96154,280,148,52.857143,174,103,59.195404,60,34.482758,114,120,2
evosuite,LA4J-5,org.la4j.Matrix,1,365,132933,8674,147,0,0,0,520,317,60.96154,280,148,52.857143,174,103,59.195404,60,34.482758,114,120,2
evosuite,OKHTTP-6,okhttp3.CacheControl,1,360,86951,4253,41,0,0,0,128,112,87.5,70,54,77.14286,59,57,96.61017,45,76.27119,14,120,2
evosuite,OKHTTP-6,okhttp3.CacheControl,1,360,86951,4253,41,0,0,0,128,112,87.5,70,54,77.14286,59,57,96.61017,45,76.27119,14,120,2
evosuite,BCEL-6,org.apache.bcel.verifier.structurals.LocalVariables,1,358,119867,3555,20,0,0,0,62,47,75.80645,54,32,59.25926,50,46,92.0,38,76.0,12,120,2
evosuite,BCEL-6,org.apache.bcel.verifier.structurals.LocalVariables,1,358,119867,3555,20,0,0,0,62,47,75.80645,54,32,59.25926,50,46,92.0,38,76.0,12,120,2
evosuite,FREEHEP-3,org.freehep.math.minuit.MnFunctionCross,1,359,98606,4924,18,0,2,0,220,140,63.636364,160,89,55.624996,132,82,62.121212,82,62.121212,50,120,2
evosuite,FREEHEP-3,org.freehep.math.minuit.MnFunctionCross,1,359,98606,4924,18,0,2,0,220,140,63.636364,160,89,55.624996,132,82,62.121212,82,62.121212,50,120,2
evosuite,FREEHEP-9,org.freehep.math.minuit.MnMinos,1,361,91414,4194,75,0,0,0,111,22,19.81982,74,22,29.72973,78,2,2.5641026,0,0.0,78,120,2
evosuite,FREEHEP-9,org.freehep.math.minuit.MnMinos,1,361,91414,4194,75,0,0,0,111,22,19.81982,74,22,29.72973,78,2,2.5641026,0,0.0,78,120,2
evosuite,BCEL-10,org.apache.bcel.verifier.structurals.Subroutines,1,358,88565,6008,14,0,0,0,119,82,68.90756,72,45,62.5,75,58,77.33333,42,56.0,33,120,2
evosuite,BCEL-10,org.apache.bcel.verifier.structurals.Subroutines,1,358,88565,6008,14,0,0,0,119,82,68.90756,72,45,62.5,75,58,77.33333,42,56.0,33,120,2
evosuite,GSON-8,com.google.gson.internal.bind.JsonTreeReader,1,359,90522,4615,69,0,0,0,165,136,82.42424,86,74,86.04651,124,99,79.838715,87,70.161285,37,120,2
evosuite,GSON-8,com.google.gson.internal.bind.JsonTreeReader,1,359,90522,4615,69,0,0,0,165,136,82.42424,86,74,86.04651,124,99,79.838715,87,70.161285,37,120,2
evosuite,JXPATH-5,org.apache.commons.jxpath.ri.compiler.Step,1,358,90567,4821,35,0,0,0,54,51,94.44444,50,45,90.0,42,41,97.61904,39,92.85714,3,120,2
evosuite,JXPATH-5,org.apache.commons.jxpath.ri.compiler.Step,1,358,90567,4821,35,0,0,0,54,51,94.44444,50,45,90.0,42,41,97.61904,39,92.85714,3,120,2
evosuite,RE2J-5,com.google.re2j.Compiler,1,359,116095,1975,21,0,0,0,117,77,65.811966,85,49,57.64706,103,70,67.96116,30,29.126215,73,120,2
evosuite,RE2J-5,com.google.re2j.Compiler,1,359,116095,1975,21,0,0,0,117,77,65.811966,85,49,57.64706,103,70,67.96116,30,29.126215,73,120,2
evosuite,LA4J-10,org.la4j.linear.GaussianSolver,1,360,90035,6631,15,0,0,0,37,33,89.189186,22,19,86.36364,53,51,96.22642,36,67.92453,17,120,2
evosuite,LA4J-10,org.la4j.linear.GaussianSolver,1,360,90035,6631,15,0,0,0,37,33,89.189186,22,19,86.36364,53,51,96.22642,36,67.92453,17,120,2
evosuite,GSON-2,com.google.gson.internal.LinkedHashTreeMap,1,367,90872,3722,45,0,0,0,234,118,50.427353,170,57,33.52941,164,94,57.317074,57,34.756096,107,120,2
evosuite,GSON-2,com.google.gson.internal.LinkedHashTreeMap,1,367,90872,3722,45,0,0,0,234,118,50.427353,170,57,33.52941,164,94,57.317074,57,34.756096,107,120,2
evosuite,JXPATH-1,org.apache.commons.jxpath.util.BasicTypeConverter,1,361,83726,4085,35,0,0,0,233,64,27.467812,298,82,27.516779,122,41,33.606556,31,25.409836,91,120,2
evosuite,JXPATH-1,org.apache.commons.jxpath.util.BasicTypeConverter,1,361,83726,4085,35,0,0,0,233,64,27.467812,298,82,27.516779,122,41,33.606556,31,25.409836,91,120,2
evosuite,RE2J-1,com.google.re2j.Parser,1,360,111235,2472,45,0,0,0,760,468,61.57895,565,308,54.513275,203,132,65.024635,75,36.945812,128,120,2
evosuite,RE2J-1,com.google.re2j.Parser,1,360,111235,2472,45,0,0,0,760,468,61.57895,565,308,54.513275,203,132,65.024635,75,36.945812,128,120,2
evosuite,GSON-6,com.google.gson.internal.bind.JsonTreeReader,1,357,90767,4558,70,0,0,0,165,149,90.303024,86,74,86.04651,124,108,87.09677,90,72.58065,34,120,2
evosuite,GSON-6,com.google.gson.internal.bind.JsonTreeReader,1,357,90767,4558,70,0,0,0,165,149,90.303024,86,74,86.04651,124,108,87.09677,90,72.58065,34,120,2
evosuite,IMAGE-1,org.apache.commons.imaging.formats.tiff.write.TiffImageWriterBase,1,358,54089,7,0,0,0,0,304,0,0.0,180,0,0.0,0,0,0.0,0,0.0,0,120,0
evosuite,IMAGE-1,org.apache.commons.imaging.formats.tiff.write.TiffImageWriterBase,1,358,54089,7,0,0,0,0,304,0,0.0,180,0,0.0,0,0,0.0,0,0.0,0,120,0
evosuite,FREEHEP-7,org.freehep.math.minuit.MnHesse,1,360,97202,4722,50,0,3,0,126,107,84.92063,48,39,81.25,127,98,77.16535,98,77.16535,29,120,2
evosuite,FREEHEP-7,org.freehep.math.minuit.MnHesse,1,360,97202,4722,50,0,3,0,126,107,84.92063,48,39,81.25,127,98,77.16535,98,77.16535,29,120,2
evosuite,OKHTTP-3,okhttp3.ConnectionSpec,1,356,85287,4546,50,0,0,0,82,67,81.70731,66,49,74.242424,71,62,87.323944,48,67.60563,23,120,2
evosuite,OKHTTP-3,okhttp3.ConnectionSpec,1,356,85287,4546,50,0,0,0,82,67,81.70731,66,49,74.242424,71,62,87.323944,48,67.60563,23,120,2
evosuite,BCEL-9,org.apache.bcel.classfile.StackMapEntry,1,360,105460,5142,72,0,0,0,189,158,83.597885,196,159,81.122444,114,101,88.5965,77,67.54386,37,120,2
evosuite,BCEL-9,org.apache.bcel.classfile.StackMapEntry,1,360,105460,5142,72,0,0,0,189,158,83.597885,196,159,81.122444,114,101,88.5965,77,67.54386,37,120,2
evosuite,BCEL-3,org.apache.bcel.generic.ConstantPoolGen,1,360,42619,7,0,0,0,0,280,0,0.0,140,0,0.0,0,0,0.0,0,0.0,0,120,0
evosuite,BCEL-3,org.apache.bcel.generic.ConstantPoolGen,1,360,42619,7,0,0,0,0,280,0,0.0,140,0,0.0,0,0,0.0,0,0.0,0,120,0
evosuite,BCEL-7,org.apache.bcel.util.Class2HTML,1,360,115027,2964,18,0,0,0,95,83,87.36842,45,27,60.000004,42,36,85.71429,21,50.0,21,120,2
evosuite,BCEL-7,org.apache.bcel.util.Class2HTML,1,360,115027,2964,18,0,0,0,95,83,87.36842,45,27,60.000004,42,36,85.71429,21,50.0,21,120,2
evosuite,OKHTTP-7,okhttp3.internal.tls.OkHostnameVerifier,1,358,80836,4247,16,0,0,0,80,38,47.5,64,30,46.875,63,32,50.793655,17,26.984129,46,120,2
evosuite,OKHTTP-7,okhttp3.internal.tls.OkHostnameVerifier,1,358,80836,4247,16,0,0,0,80,38,47.5,64,30,46.875,63,32,50.793655,17,26.984129,46,120,2
evosuite,LA4J-4,org.la4j.matrix.dense.Basic1DMatrix,1,369,113718,6852,79,0,0,0,116,108,93.10345,66,56,84.84849,158,142,89.87341,118,74.68355,40,120,2
evosuite,LA4J-4,org.la4j.matrix.dense.Basic1DMatrix,1,369,113718,6852,79,0,0,0,116,108,93.10345,66,56,84.84849,158,142,89.87341,118,74.68355,40,120,2
evosuite,JXPATH-10,org.apache.commons.jxpath.ri.axes.SimplePathInterpreter,1,361,109032,7327,50,0,1,0,271,134,49.446495,184,75,40.760868,197,100,50.76142,66,33.502537,131,120,2
evosuite,JXPATH-10,org.apache.commons.jxpath.ri.axes.SimplePathInterpreter,1,361,109032,7327,50,0,1,0,271,134,49.446495,184,75,40.760868,197,100,50.76142,66,33.502537,131,120,2
evosuite,IMAGE-4,org.apache.commons.imaging.formats.tiff.TiffField,1,360,104255,5514,112,0,0,0,253,208,82.21344,134,108,80.597015,184,164,89.13044,136,73.91304,48,120,2
evosuite,IMAGE-4,org.apache.commons.imaging.formats.tiff.TiffField,1,360,104255,5514,112,0,0,0,253,208,82.21344,134,108,80.597015,184,164,89.13044,136,73.91304,48,120,2
evosuite,FREEHEP-8,org.freehep.math.minuit.MnPrint,1,360,114811,6017,64,0,0,0,210,196,93.333336,72,67,93.05556,170,162,95.29412,127,74.70588,43,120,2
evosuite,FREEHEP-8,org.freehep.math.minuit.MnPrint,1,360,114811,6017,64,0,0,0,210,196,93.333336,72,67,93.05556,170,162,95.29412,127,74.70588,43,120,2
evosuite,FREEHEP-2,org.freehep.math.minuit.MnLineSearch,1,361,93990,3492,12,0,0,0,104,92,88.46153,94,72,76.59575,140,129,92.14285,8,5.714286,132,120,2
evosuite,FREEHEP-2,org.freehep.math.minuit.MnLineSearch,1,361,93990,3492,12,0,0,0,104,92,88.46153,94,72,76.59575,140,129,92.14285,8,5.714286,132,120,2
evosuite,GSON-3,com.google.gson.JsonPrimitive,1,366,93840,2699,83,0,0,0,82,76,92.68293,80,62,77.5,87,80,91.954025,71,81.60919,16,120,2
evosuite,GSON-3,com.google.gson.JsonPrimitive,1,366,93840,2699,83,0,0,0,82,76,92.68293,80,62,77.5,87,80,91.954025,71,81.60919,16,120,2
evosuite,JXPATH-4,org.apache.commons.jxpath.util.MethodLookupUtils,1,359,97869,3523,21,0,0,0,139,115,82.73382,102,80,78.43137,92,82,89.13044,67,72.82609,25,120,2
evosuite,JXPATH-4,org.apache.commons.jxpath.util.MethodLookupUtils,1,359,97869,3523,21,0,0,0,139,115,82.73382,102,80,78.43137,92,82,89.13044,67,72.82609,25,120,2
evosuite,RE2J-4,com.google.re2j.Utils,1,363,88846,2012,58,0,0,0,86,83,96.51163,96,94,97.91667,117,117,100.0,106,90.59829,11,120,2
evosuite,RE2J-4,com.google.re2j.Utils,1,363,88846,2012,58,0,0,0,86,83,96.51163,96,94,97.91667,117,117,100.0,106,90.59829,11,120,2
evosuite,GSON-9,com.google.gson.reflect.TypeToken,1,360,6531,6,0,0,0,0,93,0,0.0,60,0,0.0,0,0,0.0,0,0.0,0,120,0
evosuite,GSON-9,com.google.gson.reflect.TypeToken,1,360,6531,6,0,0,0,0,93,0,0.0,60,0,0.0,0,0,0.0,0,0.0,0,120,0
evosuite,GSON-7,com.google.gson.GsonBuilder,1,366,9722,7,0,0,0,0,94,0,0.0,38,0,0.0,0,0,0.0,0,0.0,0,120,0
evosuite,GSON-7,com.google.gson.GsonBuilder,1,366,9722,7,0,0,0,0,94,0,0.0,38,0,0.0,0,0,0.0,0,0.0,0,120,0
evosuite,FREEHEP-6,org.freehep.math.minuit.SimplexBuilder,1,359,103578,4190,9,0,0,0,97,78,80.41237,54,32,59.25926,100,85,85.0,27,27.000002,73,120,2
evosuite,FREEHEP-6,org.freehep.math.minuit.SimplexBuilder,1,359,103578,4190,9,0,0,0,97,78,80.41237,54,32,59.25926,100,85,85.0,27,27.000002,73,120,2
evosuite,LA4J-3,org.la4j.matrix.sparse.CRSMatrix,1,368,127009,8122,96,0,0,0,339,271,79.941,210,141,67.14285,197,164,83.248726,74,37.563454,123,120,2
evosuite,LA4J-3,org.la4j.matrix.sparse.CRSMatrix,1,368,127009,8122,96,0,0,0,339,271,79.941,210,141,67.14285,197,164,83.248726,74,37.563454,123,120,2
evosuite,LA4J-9,org.la4j.decomposition.SingularValueDecompositor,1,360,111409,2626,9,0,0,0,265,265,100.0,175,165,94.28571,161,161,100.0,49,30.434782,112,120,2
evosuite,LA4J-9,org.la4j.decomposition.SingularValueDecompositor,1,360,111409,2626,9,0,0,0,265,265,100.0,175,165,94.28571,161,161,100.0,49,30.434782,112,120,2
evosuite,BCEL-4,org.apache.bcel.generic.InstructionList,1,359,114001,7827,154,0,0,0,431,387,89.79118,219,177,80.82192,118,104,88.1356,95,80.50848,23,120,2
evosuite,BCEL-4,org.apache.bcel.generic.InstructionList,1,359,114001,7827,154,0,0,0,431,387,89.79118,219,177,80.82192,118,104,88.1356,95,80.50848,23,120,2
evosuite,OKHTTP-4,okhttp3.internal.http.HttpHeaders,1,358,92505,4798,36,0,0,0,83,54,65.06024,62,36,58.064514,71,45,63.380283,38,53.521126,33,120,2
evosuite,OKHTTP-4,okhttp3.internal.http.HttpHeaders,1,358,92505,4798,36,0,0,0,83,54,65.06024,62,36,58.064514,71,45,63.380283,38,53.521126,33,120,2
evosuite,LA4J-7,org.la4j.matrix.sparse.CCSMatrix,1,362,130334,7049,89,0,0,0,339,252,74.33628,210,135,64.28571,197,146,74.11168,80,40.609135,117,120,2
evosuite,LA4J-7,org.la4j.matrix.sparse.CCSMatrix,1,362,130334,7049,89,0,0,0,339,252,74.33628,210,135,64.28571,197,146,74.11168,80,40.609135,117,120,2
evosuite,RE2J-7,com.google.re2j.Regexp,1,358,113484,2183,57,0,0,0,164,92,56.09756,119,56,47.058823,108,55,50.92593,30,27.777779,78,120,2
evosuite,RE2J-7,com.google.re2j.Regexp,1,358,113484,2183,57,0,0,0,164,92,56.09756,119,56,47.058823,108,55,50.92593,30,27.777779,78,120,2
evosuite,JXPATH-7,org.apache.commons.jxpath.ri.parser.XPathParserTokenManager,1,362,128586,6682,81,0,0,0,1029,407,39.552963,872,214,24.541285,352,121,34.375,38,10.795455,314,120,2
evosuite,JXPATH-7,org.apache.commons.jxpath.ri.parser.XPathParserTokenManager,1,362,128586,6682,81,0,0,0,1029,407,39.552963,872,214,24.541285,352,121,34.375,38,10.795455,314,120,2
evosuite,GSON-10,com.google.gson.internal.Excluder,1,359,89665,4975,15,0,0,0,89,69,77.52809,82,48,58.536583,77,60,77.92207,30,38.961037,47,120,2
evosuite,GSON-10,com.google.gson.internal.Excluder,1,359,89665,4975,15,0,0,0,89,69,77.52809,82,48,58.536583,77,60,77.92207,30,38.961037,47,120,2
evosuite,FREEHEP-1,org.freehep.math.minuit.MnPlot,1,358,113413,4067,23,0,0,0,203,203,100.0,116,108,93.10345,116,116,100.0,49,42.24138,67,120,2
evosuite,FREEHEP-1,org.freehep.math.minuit.MnPlot,1,358,113413,4067,23,0,0,0,203,203,100.0,116,108,93.10345,116,116,100.0,49,42.24138,67,120,2
evosuite,FREEHEP-5,org.freehep.math.minuit.MnUserParameterState,1,359,105867,4807,161,0,0,0,262,231,88.16794,110,78,70.90909,135,117,86.666664,73,54.074074,62,120,2
evosuite,FREEHEP-5,org.freehep.math.minuit.MnUserParameterState,1,359,105867,4807,161,0,0,0,262,231,88.16794,110,78,70.90909,135,117,86.666664,73,54.074074,62,120,2
evosuite,IMAGE-3,org.apache.commons.imaging.formats.bmp.BmpImageParser,1,360,113807,7074,46,0,0,0,380,286,75.26316,193,110,56.99482,120,81,67.5,39,32.5,81,120,2
evosuite,IMAGE-3,org.apache.commons.imaging.formats.bmp.BmpImageParser,1,360,113807,7074,46,0,0,0,380,286,75.26316,193,110,56.99482,120,81,67.5,39,32.5,81,120,2
evosuite,JXPATH-9,org.apache.commons.jxpath.ri.model.beans.PropertyIterator,1,359,111134,5495,24,0,0,0,154,110,71.42857,98,67,68.36735,122,82,67.21311,34,27.868853,88,120,2
evosuite,JXPATH-9,org.apache.commons.jxpath.ri.model.beans.PropertyIterator,1,359,111134,5495,24,0,0,0,154,110,71.42857,98,67,68.36735,122,82,67.21311,34,27.868853,88,120,2
evosuite,GSON-4,com.google.gson.stream.JsonReader,1,366,120894,7819,80,0,0,0,656,228,34.756096,468,147,31.410255,161,63,39.130436,39,24.223602,122,120,2
evosuite,GSON-4,com.google.gson.stream.JsonReader,1,366,120894,7819,80,0,0,0,656,228,34.756096,468,147,31.410255,161,63,39.130436,39,24.223602,122,120,2
evosuite,RE2J-3,com.google.re2j.Simplify,1,360,101903,1587,15,0,0,0,64,30,46.875,56,28,50.0,58,35,60.344826,22,37.931034,36,120,2
evosuite,RE2J-3,com.google.re2j.Simplify,1,360,101903,1587,15,0,0,0,64,30,46.875,56,28,50.0,58,35,60.344826,22,37.931034,36,120,2
evosuite,JXPATH-3,org.apache.commons.jxpath.ri.compiler.CoreOperationCompare,1,360,113275,6533,28,0,1,0,62,48,77.41935,64,47,73.4375,49,41,83.67347,41,83.67347,8,120,2
evosuite,JXPATH-3,org.apache.commons.jxpath.ri.compiler.CoreOperationCompare,1,360,113275,6533,28,0,1,0,62,48,77.41935,64,47,73.4375,49,41,83.67347,41,83.67347,8,120,2
