tool,benchmark,class,run,preparationTime,generationTime,executionTime,testcaseNumber,uncompilableNumber,brokenTests,failTests,linesTotal,linesCovered,linesCoverageRatio,conditionsTotal,conditionsCovered,conditionsCoverageRatio,mutantsTotal,mutantsCovered,mutantsCoverageRatio,mutantsKilled,mutantsKillRatio,mutantsAlive,timeBudget,totalTestClasses
evosuite,AUTHZFORCE-65,org.ow2.authzforce.core.pdp.impl.combining.FirstApplicableCombiningAlg,1,397,17116,23,0,0,0,0,20,0,0.0,12,0,0.0,0,0,0.0,0,0.0,0,10,0
evosuite,AUTHZFORCE-5,org.ow2.authzforce.core.pdp.impl.CloseableAttributeProvider,1,528,17765,27,20,1,0,0,44,0,0.0,22,0,0.0,14,0,0.0,0,0.0,14,10,2
evosuite,AUTHZFORCE-1,org.ow2.authzforce.core.pdp.impl.PdpBean,1,474,17878,1053,30,0,0,0,40,0,0.0,16,0,0.0,15,0,0.0,0,0.0,15,10,2
evosuite,AUTHZFORCE-52,org.ow2.authzforce.core.pdp.impl.PepActionExpression,1,493,17639,33253,18,0,1,0,29,18,62.068962,12,11,91.66667,10,10,100.0,10,100.0,0,10,2
evosuite,AUTHZFORCE-27,org.ow2.authzforce.core.pdp.impl.func.MapFunctionFactory,1,516,17469,7893,9,0,0,0,10,9,90.0,4,3,75.0,4,3,75.0,3,75.0,1,10,2
evosuite,FESCAR-7,com.alibaba.fescar.core.rpc.netty.MessageCodecHandler,1,557,17897,15950,15,0,5,0,130,36,27.692308,64,19,29.6875,58,21,36.206894,21,36.206894,37,10,2
evosuite,FESCAR-23,com.alibaba.fescar.core.protocol.MergeResultMessage,1,499,17567,12009,33,0,4,0,42,31,73.809525,14,9,64.28571,28,22,78.57143,22,78.57143,6,10,2
evosuite,FESCAR-12,com.alibaba.fescar.core.rpc.netty.RpcServerHandler,1,489,16555,9426,11,0,0,0,26,19,73.07692,8,1,12.5,6,3,50.0,3,50.0,3,10,2
evosuite,FESCAR-18,com.alibaba.fescar.core.protocol.MergedWarpMessage,1,460,17169,11756,24,0,3,0,46,29,63.04348,14,7,50.0,23,17,73.91304,17,73.91304,6,10,2
evosuite,FESCAR-36,com.alibaba.fescar.core.protocol.RegisterRMRequest,1,506,17426,11380,29,0,0,0,62,62,100.0,26,26,100.0,46,46,100.0,46,100.0,0,10,2
evosuite,FESCAR-37,com.alibaba.fescar.core.rpc.RpcContext,1,469,19238,11147,45,0,0,0,94,51,54.255318,34,11,32.352943,32,16,50.0,16,50.0,16,10,2
evosuite,FESCAR-1,com.alibaba.fescar.core.protocol.transaction.BranchReportRequest,1,485,17344,11462,47,0,2,0,56,56,100.0,16,16,100.0,22,22,100.0,22,100.0,0,10,2
evosuite,FESCAR-25,com.alibaba.fescar.core.rpc.netty.RmMessageListener,1,468,16583,8076,12,0,2,0,32,15,46.875,8,3,37.5,9,2,22.222223,2,22.222223,7,10,2
evosuite,SPOON-211,spoon.reflect.path.impl.CtRolePathElement,1,675,19288,11803,10,0,0,0,59,10,16.949154,39,2,5.1282053,24,6,25.0,6,25.0,18,10,2
evosuite,SPOON-253,spoon.pattern.internal.parameter.MapParameterInfo,1,440,18826,34,32,1,0,0,57,0,0.0,32,0,0.0,33,0,0.0,0,0.0,33,10,2
evosuite,SPOON-155,spoon.reflect.visitor.filter.AllMethodsSameSignatureFunction,1,536,19031,13495,14,0,0,0,67,13,19.402985,32,2,6.25,28,3,10.714286,3,10.714286,25,10,2
evosuite,SPOON-32,spoon.MavenLauncher,1,431,19277,1624,19,0,0,0,40,12,30.000002,16,2,12.5,15,1,6.666667,1,6.666667,14,10,2
evosuite,SPOON-16,spoon.reflect.path.CtElementPathBuilder,1,566,19411,14617,22,0,1,0,87,38,43.67816,51,16,31.372551,33,13,39.39394,13,39.39394,20,10,2
evosuite,SPOON-20,spoon.support.reflect.reference.CtLocalVariableReferenceImpl,1,524,19706,14249,8,0,0,0,21,12,57.14286,10,5,50.0,12,6,50.0,6,50.0,6,10,2
evosuite,IMIXSWORKFLOW-7,org.imixs.workflow.bpmn.BPMNModelHandler,1,403,19315,11442,128,0,128,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,10,2
evosuite,IMIXSWORKFLOW-16,org.imixs.workflow.util.JSONParser,1,536,19158,4727,17,0,17,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,10,2
evosuite,IMIXSWORKFLOW-4,org.imixs.workflow.services.rest.RestClient,1,490,17571,8071,54,0,54,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,10,2
evosuite,IMIXSWORKFLOW-8,org.imixs.workflow.ItemCollectionComparator,1,461,15129,19,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,10,0
evosuite,IMIXSWORKFLOW-9,org.imixs.workflow.WorkflowKernel,1,427,18305,21788,69,0,5,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,10,2
evosuite,IMIXSWORKFLOW-2,org.imixs.workflow.RuleEngine,1,393,16593,16,40,1,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,10,2
evosuite,IMIXSWORKFLOW-14,org.imixs.workflow.util.Base64,1,462,16543,1825,31,0,31,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,10,2
evosuite,IMIXSWORKFLOW-18,org.imixs.workflow.bpmn.BPMNModel,1,530,16510,3011,32,0,32,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,10,2
evosuite,IMIXSWORKFLOW-17,org.imixs.workflow.xml.XMLDocumentAdapter,1,442,17033,5473,27,0,27,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,10,2
evosuite,IMIXSWORKFLOW-11,org.imixs.workflow.util.XMLParser,1,491,16650,5863,30,0,30,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,10,2
evosuite,IMIXSWORKFLOWENGINE-29,org.imixs.workflow.engine.plugins.ReportPlugin,1,543,18023,2848,8,0,8,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,10,2
evosuite,IMIXSWORKFLOWENGINE-3,org.imixs.workflow.engine.plugins.IntervalPlugin,1,494,17544,8213,9,0,9,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,10,2
evosuite,IMIXSWORKFLOWENGINE-6,org.imixs.workflow.engine.plugins.RulePlugin,1,476,17571,8238,19,0,19,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,10,2
evosuite,IMIXSWORKFLOWENGINE-23,org.imixs.workflow.engine.SimulationService,1,529,17929,8337,33,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,10,2
evosuite,IMIXSWORKFLOWENGINE-4,org.imixs.workflow.engine.plugins.ApplicationPlugin,1,403,17216,2661,5,0,5,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,10,2
evosuite,IMIXSWORKFLOWENGINE-26,org.imixs.workflow.engine.plugins.SplitAndJoinPlugin,1,470,18599,1604,54,0,1,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,10,2
evosuite,IMIXSWORKFLOWENGINE-8,org.imixs.workflow.engine.lucene.LuceneSearchService,1,435,20073,6329,5,0,5,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,10,2
evosuite,IMIXSWORKFLOWENGINE-1,org.imixs.workflow.engine.WorkflowService,1,509,20061,8946,133,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,10,2
evosuite,IMIXSWORKFLOWENGINE-21,org.imixs.workflow.engine.plugins.HistoryPlugin,1,509,17751,1546,15,0,1,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,10,2
evosuite,IMIXSWORKFLOWENGINE-22,org.imixs.workflow.engine.plugins.VersionPlugin,1,488,18097,8860,21,0,21,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,10,2
evosuite,ZXING-10,com.google.zxing.qrcode.encoder.Encoder,2,430,17596,9568,99,0,0,0,274,241,87.9562,155,107,69.03226,131,117,89.31297,70,53.435116,61,10,2
evosuite,DUBBO-2,com.alibaba.dubbo.common.utils.ReflectUtils,2,488,5547,18,0,0,0,0,470,0,0.0,418,0,0.0,0,0,0.0,0,0.0,0,10,0
evosuite,WEBMAGIC-1,us.codecraft.webmagic.model.PageModelExtractor,2,507,17637,7507,32,0,2,0,206,77,37.378643,125,33,26.4,94,45,47.87234,45,47.87234,49,10,2
evosuite,WEBMAGIC-4,us.codecraft.webmagic.Page,2,476,4376,13,0,0,0,0,71,0,0.0,24,0,0.0,0,0,0.0,0,0.0,0,10,0
evosuite,OKIO-1,okio.Buffer,2,544,19667,10492,148,0,0,0,820,371,45.2439,514,169,32.879375,316,143,45.253162,44,13.92405,272,10,2
evosuite,OKIO-4,okio.RealBufferedSource,2,559,18302,12348,29,0,0,0,201,49,24.378109,162,29,17.901234,106,26,24.528303,13,12.264152,93,10,2
evosuite,ANTLR-12,org.antlr.v4.semantics.SemanticPipeline,2,504,18754,11751,27,0,1,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,10,2
evosuite,ANTLR-48,org.antlr.v4.codegen.CodeGenPipeline,2,518,17678,8564,4,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,10,2
evosuite,ANTLR-10,org.antlr.v4.tool.GrammarParserInterpreter,2,537,17942,13,29,1,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,10,2
evosuite,ANTLR-9,org.antlr.v4.codegen.OutputModelWalker,2,428,17703,8095,7,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,10,2
evosuite,ANTLR-25,org.antlr.v4.parse.TokenVocabParser,2,490,18069,7370,4,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,10,2
evosuite,ANTLR-103,org.antlr.v4.semantics.RuleCollector,2,490,19930,10333,2,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,10,2
evosuite,ANTLR-5,org.antlr.v4.parse.ToolANTLRParser,2,472,18154,10313,5,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,10,2
evosuite,ANTLR-56,org.antlr.v4.gui.JFileChooserConfirmOverwrite,2,462,16452,1545,2,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,10,2
evosuite,AUTHZFORCE-32,org.ow2.authzforce.core.pdp.impl.func.SubstringFunction,2,387,18091,12572,9,0,0,0,45,6,13.333334,30,0,0.0,26,2,7.692308,2,7.692308,24,10,2
evosuite,AUTHZFORCE-33,org.ow2.authzforce.core.pdp.impl.SchemaHandler,2,528,18058,61781,19,0,2,0,47,16,34.042553,6,3,50.0,11,6,54.545456,6,54.545456,5,10,2
evosuite,AUTHZFORCE-63,org.ow2.authzforce.core.pdp.impl.combining.DPUnlessPDCombiningAlg,2,437,17826,3454,4,0,0,0,40,11,27.5,20,2,10.0,18,1,5.555556,1,5.555556,17,10,2
evosuite,AUTHZFORCE-11,org.ow2.authzforce.core.pdp.impl.func.LogicalNOfFunction,2,490,17889,5226,4,0,0,0,19,2,10.526316,10,0,0.0,14,0,0.0,0,0.0,14,10,2
evosuite,AUTHZFORCE-48,org.ow2.authzforce.core.pdp.impl.policy.PolicyVersions,2,501,17135,18,0,0,0,0,30,0,0.0,22,0,0.0,0,0,0.0,0,0.0,0,10,0
evosuite,AUTHZFORCE-65,org.ow2.authzforce.core.pdp.impl.combining.FirstApplicableCombiningAlg,2,521,17482,22,0,0,0,0,20,0,0.0,12,0,0.0,0,0,0.0,0,0.0,0,10,0
evosuite,AUTHZFORCE-5,org.ow2.authzforce.core.pdp.impl.CloseableAttributeProvider,2,482,17870,24,21,1,0,0,44,0,0.0,22,0,0.0,14,0,0.0,0,0.0,14,10,2
evosuite,AUTHZFORCE-1,org.ow2.authzforce.core.pdp.impl.PdpBean,2,468,17703,979,30,0,0,0,40,0,0.0,16,0,0.0,15,0,0.0,0,0.0,15,10,2
evosuite,AUTHZFORCE-52,org.ow2.authzforce.core.pdp.impl.PepActionExpression,2,488,17436,32713,18,0,1,0,29,18,62.068962,12,11,91.66667,10,10,100.0,10,100.0,0,10,2
evosuite,AUTHZFORCE-27,org.ow2.authzforce.core.pdp.impl.func.MapFunctionFactory,2,467,17422,7802,7,0,0,0,10,9,90.0,4,3,75.0,4,3,75.0,3,75.0,1,10,2
evosuite,FESCAR-7,com.alibaba.fescar.core.rpc.netty.MessageCodecHandler,2,453,17781,16605,24,0,8,0,130,50,38.46154,64,23,35.9375,58,21,36.206894,21,36.206894,37,10,2
evosuite,FESCAR-23,com.alibaba.fescar.core.protocol.MergeResultMessage,2,526,17291,11919,32,0,6,0,42,31,73.809525,14,9,64.28571,28,22,78.57143,22,78.57143,6,10,2
evosuite,FESCAR-12,com.alibaba.fescar.core.rpc.netty.RpcServerHandler,2,550,16368,9981,10,0,0,0,26,19,73.07692,8,1,12.5,6,3,50.0,3,50.0,3,10,2
evosuite,FESCAR-18,com.alibaba.fescar.core.protocol.MergedWarpMessage,2,419,17268,11385,21,0,0,0,46,26,56.521736,14,7,50.0,23,16,69.565216,16,69.565216,7,10,2
evosuite,FESCAR-36,com.alibaba.fescar.core.protocol.RegisterRMRequest,2,468,17386,11252,30,0,0,0,62,62,100.0,26,26,100.0,46,46,100.0,46,100.0,0,10,2
evosuite,FESCAR-37,com.alibaba.fescar.core.rpc.RpcContext,2,529,17191,11552,62,0,5,0,94,83,88.297874,34,29,85.29411,32,31,96.875,31,96.875,1,10,2
evosuite,FESCAR-1,com.alibaba.fescar.core.protocol.transaction.BranchReportRequest,2,517,17297,11857,42,0,0,0,56,56,100.0,16,16,100.0,22,22,100.0,22,100.0,0,10,2
evosuite,FESCAR-25,com.alibaba.fescar.core.rpc.netty.RmMessageListener,2,507,16524,8157,9,0,2,0,32,15,46.875,8,3,37.5,9,2,22.222223,2,22.222223,7,10,2
evosuite,SPOON-211,spoon.reflect.path.impl.CtRolePathElement,2,487,19433,12234,11,0,0,0,59,10,16.949154,39,2,5.1282053,24,6,25.0,6,25.0,18,10,2
evosuite,SPOON-253,spoon.pattern.internal.parameter.MapParameterInfo,2,419,19120,13181,26,0,0,0,57,36,63.15789,32,19,59.375,33,23,69.69697,23,69.69697,10,10,2
evosuite,SPOON-155,spoon.reflect.visitor.filter.AllMethodsSameSignatureFunction,2,462,19323,14214,14,0,0,0,67,19,28.35821,32,6,18.75,28,7,25.0,7,25.0,21,10,2
evosuite,SPOON-16,spoon.reflect.path.CtElementPathBuilder,2,571,19392,15717,18,0,1,0,87,43,49.425285,51,18,35.294117,33,16,48.484848,16,48.484848,17,10,2
evosuite,SPOON-20,spoon.support.reflect.reference.CtLocalVariableReferenceImpl,2,391,20003,13731,8,0,0,0,21,9,42.857143,10,2,20.0,12,4,33.333336,4,33.333336,8,10,2
evosuite,IMIXSWORKFLOW-7,org.imixs.workflow.bpmn.BPMNModelHandler,2,549,19491,11212,120,0,120,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,10,2
evosuite,IMIXSWORKFLOW-16,org.imixs.workflow.util.JSONParser,2,527,16982,4998,26,0,26,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,10,2
evosuite,IMIXSWORKFLOW-4,org.imixs.workflow.services.rest.RestClient,2,450,17764,8379,59,0,59,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,10,2
evosuite,IMIXSWORKFLOW-8,org.imixs.workflow.ItemCollectionComparator,2,404,10883,13,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,10,0
evosuite,IMIXSWORKFLOW-9,org.imixs.workflow.WorkflowKernel,2,461,18327,20922,69,0,4,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,10,2
evosuite,IMIXSWORKFLOW-2,org.imixs.workflow.RuleEngine,2,526,16601,17,41,1,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,10,2
evosuite,IMIXSWORKFLOW-14,org.imixs.workflow.util.Base64,2,546,16648,5266,33,0,33,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,10,2
evosuite,IMIXSWORKFLOW-18,org.imixs.workflow.bpmn.BPMNModel,2,504,16509,5668,34,0,34,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,10,2
evosuite,IMIXSWORKFLOW-17,org.imixs.workflow.xml.XMLDocumentAdapter,2,797,17591,5383,24,0,24,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,10,2
evosuite,IMIXSWORKFLOW-11,org.imixs.workflow.util.XMLParser,2,575,16666,5746,30,0,30,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,10,2
evosuite,IMIXSWORKFLOWENGINE-29,org.imixs.workflow.engine.plugins.ReportPlugin,2,579,17859,2868,8,0,8,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,10,2
evosuite,IMIXSWORKFLOWENGINE-3,org.imixs.workflow.engine.plugins.IntervalPlugin,2,459,17889,8423,10,0,10,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,10,2
evosuite,IMIXSWORKFLOWENGINE-6,org.imixs.workflow.engine.plugins.RulePlugin,2,461,17615,7983,21,0,21,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,10,2
evosuite,IMIXSWORKFLOWENGINE-23,org.imixs.workflow.engine.SimulationService,2,517,18305,8487,31,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,10,2
evosuite,IMIXSWORKFLOWENGINE-4,org.imixs.workflow.engine.plugins.ApplicationPlugin,2,417,17342,2532,4,0,4,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,10,2
evosuite,IMIXSWORKFLOWENGINE-26,org.imixs.workflow.engine.plugins.SplitAndJoinPlugin,2,483,18445,12074,54,0,54,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,10,2
evosuite,IMIXSWORKFLOWENGINE-1,org.imixs.workflow.engine.WorkflowService,2,565,20024,8929,123,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,10,2
evosuite,IMIXSWORKFLOWENGINE-21,org.imixs.workflow.engine.plugins.HistoryPlugin,2,574,17888,8219,17,0,17,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,10,2
evosuite,IMIXSWORKFLOWENGINE-22,org.imixs.workflow.engine.plugins.VersionPlugin,2,539,18127,9405,23,0,23,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,10,2
evosuite,ZXING-10,com.google.zxing.qrcode.encoder.Encoder,3,537,17356,9421,102,0,1,0,274,241,87.9562,155,108,69.67742,131,117,89.31297,116,88.54962,15,10,2
evosuite,WEBMAGIC-1,us.codecraft.webmagic.model.PageModelExtractor,3,398,17293,6974,34,0,2,0,206,88,42.718445,125,38,30.4,94,51,54.255318,51,54.255318,43,10,2
evosuite,WEBMAGIC-4,us.codecraft.webmagic.Page,3,503,4436,13,0,0,0,0,71,0,0.0,24,0,0.0,0,0,0.0,0,0.0,0,10,0
evosuite,OKIO-4,okio.RealBufferedSource,3,435,18684,11606,23,0,1,0,201,45,22.38806,162,37,22.839506,106,31,29.245285,31,29.245285,75,10,2
evosuite,ANTLR-12,org.antlr.v4.semantics.SemanticPipeline,3,580,18257,11274,20,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,10,2
evosuite,ANTLR-48,org.antlr.v4.codegen.CodeGenPipeline,3,446,17518,8740,4,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,10,2
evosuite,ANTLR-10,org.antlr.v4.tool.GrammarParserInterpreter,3,476,17938,11949,10,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,10,2
evosuite,ANTLR-9,org.antlr.v4.codegen.OutputModelWalker,3,521,17814,8139,5,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,10,2
evosuite,ANTLR-25,org.antlr.v4.parse.TokenVocabParser,3,507,18338,7375,4,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,10,2
evosuite,ANTLR-103,org.antlr.v4.semantics.RuleCollector,3,549,18468,10293,2,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,10,2
evosuite,ANTLR-5,org.antlr.v4.parse.ToolANTLRParser,3,473,17927,10992,9,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,10,2
evosuite,ANTLR-56,org.antlr.v4.gui.JFileChooserConfirmOverwrite,3,557,16676,1583,2,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,10,2
evosuite,AUTHZFORCE-32,org.ow2.authzforce.core.pdp.impl.func.SubstringFunction,3,553,17902,12540,8,0,0,0,45,6,13.333334,30,0,0.0,26,2,7.692308,2,7.692308,24,10,2
evosuite,AUTHZFORCE-33,org.ow2.authzforce.core.pdp.impl.SchemaHandler,3,569,17848,63003,19,0,2,0,47,16,34.042553,6,3,50.0,11,6,54.545456,6,54.545456,5,10,2
evosuite,AUTHZFORCE-63,org.ow2.authzforce.core.pdp.impl.combining.DPUnlessPDCombiningAlg,3,472,17623,3415,3,0,0,0,40,11,27.5,20,2,10.0,18,1,5.555556,1,5.555556,17,10,2
evosuite,AUTHZFORCE-11,org.ow2.authzforce.core.pdp.impl.func.LogicalNOfFunction,3,503,18084,9730,5,0,0,0,19,3,15.789473,10,0,0.0,14,1,7.1428576,1,7.1428576,13,10,2
evosuite,AUTHZFORCE-48,org.ow2.authzforce.core.pdp.impl.policy.PolicyVersions,3,456,17848,25,0,0,0,0,30,0,0.0,22,0,0.0,0,0,0.0,0,0.0,0,10,0
evosuite,AUTHZFORCE-65,org.ow2.authzforce.core.pdp.impl.combining.FirstApplicableCombiningAlg,3,419,17094,20,0,0,0,0,20,0,0.0,12,0,0.0,0,0,0.0,0,0.0,0,10,0
evosuite,AUTHZFORCE-5,org.ow2.authzforce.core.pdp.impl.CloseableAttributeProvider,3,535,20310,15809,20,0,1,0,44,30,68.181816,22,13,59.090908,14,12,85.71429,12,85.71429,2,10,2
evosuite,AUTHZFORCE-1,org.ow2.authzforce.core.pdp.impl.PdpBean,3,560,17666,974,31,0,0,0,40,0,0.0,16,0,0.0,15,0,0.0,0,0.0,15,10,2
evosuite,AUTHZFORCE-52,org.ow2.authzforce.core.pdp.impl.PepActionExpression,3,387,17706,33432,19,0,0,0,29,18,62.068962,12,11,91.66667,10,10,100.0,10,100.0,0,10,2
evosuite,AUTHZFORCE-27,org.ow2.authzforce.core.pdp.impl.func.MapFunctionFactory,3,507,17512,7682,8,0,0,0,10,9,90.0,4,3,75.0,4,3,75.0,3,75.0,1,10,2
evosuite,FESCAR-7,com.alibaba.fescar.core.rpc.netty.MessageCodecHandler,3,436,19857,17015,25,0,5,0,130,71,54.615383,64,31,48.4375,58,25,43.103447,25,43.103447,33,10,2
evosuite,FESCAR-23,com.alibaba.fescar.core.protocol.MergeResultMessage,3,452,17222,11804,32,0,5,0,42,30,71.42857,14,8,57.14286,28,22,78.57143,22,78.57143,6,10,2
evosuite,FESCAR-12,com.alibaba.fescar.core.rpc.netty.RpcServerHandler,3,562,16538,9542,11,0,0,0,26,19,73.07692,8,1,12.5,6,3,50.0,3,50.0,3,10,2
evosuite,FESCAR-18,com.alibaba.fescar.core.protocol.MergedWarpMessage,3,524,17192,11616,24,0,1,0,46,29,63.04348,14,7,50.0,23,17,73.91304,17,73.91304,6,10,2
evosuite,FESCAR-36,com.alibaba.fescar.core.protocol.RegisterRMRequest,3,498,17331,11113,29,0,0,0,62,62,100.0,26,26,100.0,46,46,100.0,46,100.0,0,10,2
evosuite,FESCAR-37,com.alibaba.fescar.core.rpc.RpcContext,3,501,19313,11209,47,0,0,0,94,51,54.255318,34,11,32.352943,32,16,50.0,16,50.0,16,10,2
